=== SHEET: background lists ===
COMPLETE	√	YES	X		1)	Yes	Phase	Description	Phase + Description		Description2	Phase + Description	Phase
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:					IISI					Base Bid Price:	19552			Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 78 ===
						Flagpoles										78				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		PoleTech		YESCO		Exerplay		The Monument Company								1	YESCO	9994	9994	9994
						Contact Name:		Stephanie Moyer		Karen Munson		Braden Lee		Jon Wayne Nielson								2	The Monument Company	24264.97	24264.97	24264.97
						Phone:		6316895525		7752848127		7753889901		7025302303								3
						Email:		stephanie@poletech.com		kmunson@yesco.com		braden@exerplay.com		jwn@buildmonuments.com								4
						PQ Status:																5
										COMPLETE				COMPLETE								6
																						7
		BASE PRICE TOTAL								9994				24264.97
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL								9994				24264.97
		BASE PRICE & ALL ALTERNATES TOTAL								9994				24264.97
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Flagpoles					10000		10300		8854		4894		24264.97
									SUPPLY ONLY				SUPPLY ONLY
		Supply						√		√		√										Warranty:
		Alum. Flagpole, Internal Halyard						√	30'H	√	30'H	√
		Flag						√	2 ea	√	1 ea	O											INSERT WARRANTY % HERE:
		Freight						√		√		√
		Sales Tax						O		√		O										Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
		Install						O	SUPPLY ONLY	√		O											IC
		Footings								√	1140
		Excavation & backfill								√
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					10000
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:					YESCO					Base Bid Price:	9994			Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 79 ===
						Other Specialties - N/A										79				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Other Specialties - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 80 ===
						Accordian Partition - N/A										80				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Accordian Partition - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 81 ===
						Operable Wall - N/A										81				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Operable Wall - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 82 ===
						Window Blinds & Shades - N/A										82				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Window Blinds & Shades - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 83 ===
						Manufactured Specialties										83				Bidder Results
						(SEE LINE #071)
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1	CORE	1000	1000	1000
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				1000
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				1000
		BASE PRICE & ALL ALTERNATES TOTAL				1000
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Manufactured Specialties					1000														(SEE LINE #071)
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					1000
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:					(SEE LINE #071)					Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 84 ===
						Loading Dock Equipment - N/A										84				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Loading Dock Equipment - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:										Base Bid Price:				Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 85 ===
						Warming Kitchen Foodservice Equipment										85				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE		Culinary Depot		RESCO												1	RESCO	33950	33950	33950
						Contact Name:		Neil Posen		NelsoN Swett												2	Culinary Depot	44127.68	44127.68	44127.68
						Phone:		5484142236		8013641981												3
						Email:		neil@culinarydepot.com		nelson@rescoslc.com												4
						PQ Status:																5
								COMPLETE		COMPLETE												6
																						7
		BASE PRICE TOTAL						44127.68		33950
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL						44127.68		33950
		BASE PRICE & ALL ALTERNATES TOTAL						44127.68		33950
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Warming Kitchen Foodservice Equipment					15970		40427.68		33950
																						Warranty:
		Reach-In Refrigerators 						√	3 ea	√	3 ea
																							INSERT WARRANTY % HERE:
		Stainless Steel Work Tables						√	3 ea	√	3 ea
																						Warranty Currently in Estimate		0
		Stainless Steel Wall Shelves						√	4 ea	√	4 ea											Warranty Needed in Estimate		#NAME?
		Stainless Steel Pass-Thru Serving Counter						√	1 ea	√	1 ea												IC
		Microwave (OFOI)						√	*1176 incl.	O
		Freight						√		√
		Sales Tax						√		√
		Installation						+	3700	√
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					15970
	In Base Price	Concessions Building					0
	In Base Price	Football Field, Track, Sports Lighting					0
	In Base Price	Parking Lot & Shotput					0
	In Base Price	Bleachers & Press Box					0
	In Base Price	Incidental Site Work					0
	In Base Price	BO #8 Enter Description					0
	In Base Price	BO #9 Enter Description					0
	In Base Price	BO #10 Enter Description					0
	In Base Price	BO #11 Enter Description					0
	In Base Price	BO #12 Enter Description					0
	In Base Price	BO #13 Enter Description					0
	In Base Price	BO #14 Enter Description					0
	In Base Price	BO #15 Enter Description					0
	In Base Price	BO #16 Enter Description					0
	In Base Price	BO #17 Enter Description					0
	In Base Price	BO #18 Enter Description					0
	In Base Price	BO #19 Enter Description					0
	In Base Price	BO #20 Enter Description					0
	In Base Price	BO #21 Enter Description					0
	In Base Price	BO #22 Enter Description					0
	In Base Price	BO #23 Enter Description					0
	In Base Price	BO #24 Enter Description					0
	In Base Price	BO #25 Enter Description					0
		ALTERNATES
	Not Accepted	ALT #1 - Locker Room Option A					0
	Not Accepted	ALT #2 - Locker Room Option B					0
	Not Accepted	ALT #3 Enter Description					0
	Not Accepted	ALT #4 Enter Description					0
	Not Accepted	ALT #5 Enter Description					0
	Not Accepted	ALT #6 Enter Description					0
	Not Accepted	ALT #7 Enter Description					0
	Not Accepted	ALT #8 Enter Description					0
	Not Accepted	ALT #9 Enter Description					0
	Not Accepted	ALT #10 Enter Description					0
	Not Accepted	ALT #11 Enter Description					0
	Not Accepted	ALT #12 Enter Description					0
	Not Accepted	ALT #13 Enter Description					0
	Not Accepted	ALT #14 Enter Description					0
	Not Accepted	ALT #15 Enter Description					0
	Not Accepted	ALT #16 Enter Description					0
	Not Accepted	ALT #17 Enter Desrciption					0
	Not Accepted	ALT #18 Enter Description					0
	Not Accepted	ALT #19 Enter Description					0
	Not Accepted	ALT #20 Enter Description					0
	Not Accepted	ALT #21 Enter Description					0
	Not Accepted	ALT #22 Enter Description					0
	Not Accepted	ALT #23 Enter Description					0
	Not Accepted	ALT #24 Enter Description					0
	Not Accepted	ALT #25 Enter Description					0
	CORE Recommended Sub-Contractor:					RESCO					Base Bid Price:	33950			Date:	2026-05-26 14:11:26.770000
		   Why:
		Reason for not obtaining three bids?:
		Reason for marking Subcontractor "Incomplete":
=== SHEET: 86 ===
						Residential Equipment & Appliances - N/A										86				Bidder Results
																						Bid Order	Sub-Contractor	Base Bid	Base Bid & Accept'd Alt's	Base Bid & 
All Alt's
						CORE																1
						Contact Name:																2
						Phone:																3
						Email:																4
						PQ Status:																5
						COMPLETE																6
																						7
		BASE PRICE TOTAL				0
																						8
		BASE PRICE & ACCEPTED ALTERNATES TOTAL				0
		BASE PRICE & ALL ALTERNATES TOTAL				0
		BASE BID	Qty	Unit	$/Unit																Specified Reason for Sheet not Being Used
		Residential Equipment & Appliances - N/A
																						Warranty:
																							INSERT WARRANTY % HERE:
																						Warranty Currently in Estimate		0
																						Warranty Needed in Estimate		#NAME?
																							IC
		Warranty
		BREAKOUTS
	In Base Price	Phase 1 - Lights, Bleachers, Press Box					0
	In Base Price	Phase 2 - Field, Track, Concessions					0
	In Base Price	Concessions Building					0
